"Year","State","Race","Sex","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2017","North Dakota","Asian / Pacific Islander","Males","0","7,404","0","0","0"
"2017","North Dakota","Asian / Pacific Islander","Females","0","7,174","0","0","0"
"2017","Ohio","White","Males","2,955","4,769,881","61.95","65.77","102,096"
"2017","Ohio","White","Females","1,502","4,929,617","30.47","33.21","50,514"
"2017","Ohio","Black","Males","459","776,940","59.08","63.60","13,653"
"2017","Ohio","Black","Females","165","839,763","19.65","20.85","5,193"
"2017","Ohio","American Indian / Alaska Native","Males","10","21,431","46.66","46.07","431"
"2017","Ohio","American Indian / Alaska Native","Females","0","21,668","0","0","0"
"2017","Ohio","Asian / Pacific Islander","Males","10","148,379","6.74","6.28","376"
"2017","Ohio","Asian / Pacific Islander","Females","0","158,027","0","0","0"
"2017","Oklahoma","White","Males","356","1,509,017","23.59","23.62","10,782"
"2017","Oklahoma","White","Females","273","1,536,871","17.76","17.64","7,420"
"2017","Oklahoma","Black","Males","43","175,340","24.52","25.65","1,145"
"2017","Oklahoma","Black","Females","23","174,583","13.17","13.75","924"
"2017","Oklahoma","American Indian / Alaska Native","Males","55","212,514","25.88","28.61","1,874"
"2017","Oklahoma","American Indian / Alaska Native","Females","25","217,191","11.51","14.09","828"
"2017","Oklahoma","Asian / Pacific Islander","Males","0","51,819","0","0","0"
"2017","Oklahoma","Asian / Pacific Islander","Females","0","56,267","0","0","0"
"2017","Oregon","White","Males","304","1,834,056","16.58","15.80","9,593"
"2017","Oregon","White","Females","190","1,864,838","10.19","9.86","5,296"
"2017","Oregon","Black","Males","11","62,139","17.70","15.99","411"
"2017","Oregon","Black","Females","0","54,297","0","0","0"
"2017","Oregon","American Indian / Alaska Native","Males","0","46,625","0","0","0"
"2017","Oregon","American Indian / Alaska Native","Females","0","45,413","0","0","0"
"2017","Oregon","Asian / Pacific Islander","Males","0","112,989","0","0","0"
"2017","Oregon","Asian / Pacific Islander","Females","0","126,937","0","0","0"
"2017","Pennsylvania","White","Males","3,265","5,215,859","62.60","65.96","115,946"
"2017","Pennsylvania","White","Females","1,475","5,407,713","27.28","29.68","49,835"
"2017","Pennsylvania","Black","Males","441","783,265","56.30","59.34","13,230"
"2017","Pennsylvania","Black","Females","176","837,201","21.02","21.93","5,516"
"2017","Pennsylvania","American Indian / Alaska Native","Males","0","28,830","0","0","0"
"2017","Pennsylvania","American Indian / Alaska Native","Females","0","28,963","0","0","0"
"2017","Pennsylvania","Asian / Pacific Islander","Males","21","238,218","8.82","7.98","843"
"2017","Pennsylvania","Asian / Pacific Islander","Females","0","254,630","0","0","0"
"2017","Rhode Island","White","Males","193","438,154","44.05","45.85","6,441"
"2017","Rhode Island","White","Females","103","465,102","22.15","23.04","3,108"
"2017","Rhode Island","Black","Males","12","48,705","24.64","27.01","339"
"2017","Rhode Island","Black","Females","0","49,280","0","0","0"
"2017","Rhode Island","American Indian / Alaska Native","Males","0","6,320","0","0","0"
"2017","Rhode Island","American Indian / Alaska Native","Females","0","6,419","0","0","0"
"2017","Rhode Island","Asian / Pacific Islander","Males","0","20,491","0","0","0"
"2017","Rhode Island","Asian / Pacific Islander","Females","0","22,083","0","0","0"
"2017","South Carolina","White","Males","525","1,715,332","30.61","32.17","17,794"
"2017","South Carolina","White","Females","343","1,772,952","19.35","19.58","10,385"
"2017","South Carolina","Black","Males","88","660,973","13.31","13.54","2,443"
"2017","South Carolina","Black","Females","46","749,075","6.14","6.12","1,398"
"2017","South Carolina","American Indian / Alaska Native","Males","0","15,433","0","0","0"
"2017","South Carolina","American Indian / Alaska Native","Females","0","14,510","0","0","0"
"2017","South Carolina","Asian / Pacific Islander","Males","0","46,990","0","0","0"
"2017","South Carolina","Asian / Pacific Islander","Females","0","51,837","0","0","0"
"2017","South Dakota","White","Males","31","377,876","8.20","8.23","960"
"2017","South Dakota","White","Females","21","372,083","5.64","5.45","491"
"2017","South Dakota","Black","Males","0","13,631","0","0","0"
"2017","South Dakota","Black","Females","0","9,931","0","0","0"
"2017","South Dakota","American Indian / Alaska Native","Males","0","41,763","0","0","0"
"2017","South Dakota","American Indian / Alaska Native","Females","0","42,879","0","0","0"
"2017","South Dakota","Asian / Pacific Islander","Males","0","7,571","0","0","0"
"2017","South Dakota","Asian / Pacific Islander","Females","0","7,998","0","0","0"
"2017","Tennessee","White","Males","892","2,627,666","33.95","34.30","29,149"
"2017","Tennessee","White","Females","660","2,721,564","24.25","24.27","19,568"
"2017","Tennessee","Black","Males","137","563,599","24.31","25.03","4,228"
"2017","Tennessee","Black","Females","80","625,957","12.78","12.74","2,833"
"2017","Tennessee","American Indian / Alaska Native","Males","0","17,681","0","0","0"
"2017","Tennessee","American Indian / Alaska Native","Females","0","16,110","0","0","0"
"2017","Tennessee","Asian / Pacific Islander","Males","0","67,796","0","0","0"
"2017","Tennessee","Asian / Pacific Islander","Females","0","74,375","0","0","0"
"2017","Texas","White","Males","1,602","11,313,380","14.16","14.17","54,803"
"2017","Texas","White","Females","951","11,357,442","8.37","8.32","26,975"
"2017","Texas","Black","Males","288","1,814,532","15.87","16.25","7,794"
"2017","Texas","Black","Females","122","1,926,107","6.33","6.20","3,615"
"2017","Texas","American Indian / Alaska Native","Males","0","163,020","0","0","0"
"2017","Texas","American Indian / Alaska Native","Females","0","155,229","0","0","0"
"2017","Texas","Asian / Pacific Islander","Males","20","762,066","2.62","2.51","714"
"2017","Texas","Asian / Pacific Islander","Females","0","799,248","0","0","0"
"2017","Utah","White","Males","373","1,443,142","25.85","27.43","12,546"
"2017","Utah","White","Females","248","1,424,705","17.41","18.79","7,509"
"2017","Utah","Black","Males","11","30,902","35.60","52.42","322"
"2017","Utah","Black","Females","0","24,616","0","0","0"
"2017","Utah","American Indian / Alaska Native","Males","0","26,943","0","0","0"
"2017","Utah","American Indian / Alaska Native","Females","0","26,728","0","0","0"
"2017","Utah","Asian / Pacific Islander","Males","0","61,991","0","0","0"
"2017","Utah","Asian / Pacific Islander","Females","0","64,513","0","0","0"
"2017","Vermont","White","Males","88","295,220","29.81","32.45","3,119"
"2017","Vermont","White","Females","40","303,130","13.20","13.74","1,229"
"2017","Vermont","Black","Males","0","5,971","0","0","0"
"2017","Vermont","Black","Females","0","4,743","0","0","0"
"2017","Vermont","American Indian / Alaska Native","Males","0","1,601","0","0","0"
"2017","Vermont","American Indian / Alaska Native","Females","0","1,539","0","0","0"
"2017","Vermont","Asian / Pacific Islander","Males","0","5,902","0","0","0"
"2017","Vermont","Asian / Pacific Islander","Females","0","7,026","0","0","0"
"2017","Virginia","White","Males","771","2,995,585","25.74","25.76","26,816"
"2017","Virginia","White","Females","425","3,033,974","14.01","14.48","13,882"
"2017","Virginia","Black","Males","198","846,432","23.39","23.70","5,775"
"2017","Virginia","Black","Females","87","913,683","9.52","9.44","2,737"
"2017","Virginia","American Indian / Alaska Native","Males","0","26,785","0","0","0"
"2017","Virginia","American Indian / Alaska Native","Females","0","24,791","0","0","0"
"2017","Virginia","Asian / Pacific Islander","Males","15","299,678","5.01","4.34","651"
"2017","Virginia","Asian / Pacific Islander","Females","0","330,083","0","0","0"
"2017","Washington","White","Males","611","3,041,827","20.09","19.35","19,606"
"2017","Washington","White","Females","373","3,027,236","12.32","11.51","9,920"
"2017","Washington","Black","Males","57","209,130","27.26","27.31","1,848"
"2017","Washington","Black","Females","17","182,252","9.33","11.25","443"
"2017","Washington","American Indian / Alaska Native","Males","45","86,596","51.97","56.79","1,417"
"2017","Washington","American Indian / Alaska Native","Females","32","85,886","37.26","42.21","996"
"2017","Washington","Asian / Pacific Islander","Males","20","377,845","5.29","4.79","841"
"2017","Washington","Asian / Pacific Islander","Females","14","417,179","3.36","3.01","471"
"2017","West Virginia","White","Males","598","849,290","70.41","75.64","19,883"
"2017","West Virginia","White","Females","328","872,788","37.58","41.20","10,763"
"2017","West Virginia","Black","Males","36","40,131","89.71","89.02","1,140"
"2017","West Virginia","Black","Females","11","34,389","31.99","36.80","346"
"2017","West Virginia","American Indian / Alaska Native","Males","0","2,465","0","0","0"
"2017","West Virginia","American Indian / Alaska Native","Females","0","2,184","0","0","0"
"2017","West Virginia","Asian / Pacific Islander","Males","0","8,299","0","0","0"
"2017","West Virginia","Asian / Pacific Islander","Females","0","9,137","0","0","0"
"2017","Wisconsin","White","Males","612","2,542,185","24.07","25.29","21,783"
"2017","Wisconsin","White","Females","382","2,563,157","14.90","15.57","11,943"
"2017","Wisconsin","Black","Males","103","210,205","49.00","56.72","3,101"
"2017","Wisconsin","Black","Females","37","215,739","17.15","19.08","1,058"
"2017","Wisconsin","American Indian / Alaska Native","Males","20","37,996","52.64","56.76","745"
"2017","Wisconsin","American Indian / Alaska Native","Females","14","37,915","36.93","40.23","495"
"2017","Wisconsin","Asian / Pacific Islander","Males","0","90,777","0","0","0"
"2017","Wisconsin","Asian / Pacific Islander","Females","0","95,173","0","0","0"
"2017","Wyoming","White","Males","29","277,743","10.44","10.65","950"
"2017","Wyoming","White","Females","35","267,390","13.09","13.55","869"
"2017","Wyoming","Black","Males","0","5,630","0","0","0"
"2017","Wyoming","Black","Females","0","4,079","0","0","0"
"2017","Wyoming","American Indian / Alaska Native","Males","0","8,963","0","0","0"
"2017","Wyoming","American Indian / Alaska Native","Females","0","8,682","0","0","0"
"2017","Wyoming","Asian / Pacific Islander","Males","0","3,543","0","0","0"
"2017","Wyoming","Asian / Pacific Islander","Females","0","3,964","0","0","0"
"2016","Alabama","White","Males","376","1,679,698","22.39","23.84","13,525"
"2016","Alabama","White","Females","273","1,739,948","15.69","16.14","8,042"
"2016","Alabama","Black","Males","72","620,867","11.60","12.20","2,346"
"2016","Alabama","Black","Females","30","708,926","4.23","4.48","1,009"
"2016","Alabama","American Indian / Alaska Native","Males","0","18,474","0","0","0"
"2016","Alabama","American Indian / Alaska Native","Females","0","18,109","0","0","0"
"2016","Alabama","Asian / Pacific Islander","Males","0","38,172","0","0","0"
"2016","Alabama","Asian / Pacific Islander","Females","0","42,630","0","0","0"
"2016","Alaska","White","Males","64","273,663","23.39","22.04","2,238"
"2016","Alaska","White","Females","31","242,712","12.77","12.17","929"
"2016","Alaska","Black","Males","0","19,924","0","0","0"
"2016","Alaska","Black","Females","0","16,084","0","0","0"
"2016","Alaska","American Indian / Alaska Native","Males","12","64,590","18.58","20.38","460"
"2016","Alaska","American Indian / Alaska Native","Females","0","62,711","0","0","0"
"2016","Alaska","Asian / Pacific Islander","Males","0","30,455","0","0","0"
"2016","Alaska","Asian / Pacific Islander","Females","0","32,436","0","0","0"
"2016","Arizona","White","Males","788","2,916,016","27.02","27.50","25,813"
"2016","Arizona","White","Females","451","2,950,921","15.28","15.21","12,774"
"2016","Arizona","Black","Males","52","200,926","25.88","28.32","1,560"
"2016","Arizona","Black","Females","16","188,136","8.50","9.22","579"
"2016","Arizona","American Indian / Alaska Native","Males","49","195,312","25.09","27.04","1,808"
"2016","Arizona","American Indian / Alaska Native","Females","12","200,788","5.98","5.93","410"
"2016","Arizona","Asian / Pacific Islander","Males","0","140,067","0","0","0"
"2016","Arizona","Asian / Pacific Islander","Females","0","152,601","0","0","0"
"2016","Arkansas","White","Males","204","1,190,793","17.13","17.85","6,858"
"2016","Arkansas","White","Females","173","1,219,998","14.18","14.95","5,171"
"2016","Arkansas","Black","Males","11","232,221","4.74","5.09","394"
"2016","Arkansas","Black","Females","0","253,811","0","0","0"
"2016","Arkansas","American Indian / Alaska Native","Males","0","16,273","0","0","0"
"2016","Arkansas","American Indian / Alaska Native","Females","0","16,342","0","0","0"
"2016","Arkansas","Asian / Pacific Islander","Males","0","30,679","0","0","0"
"2016","Arkansas","Asian / Pacific Islander","Females","0","31,698","0","0","0"
"2016","California","White","Males","2,591","14,601,321","17.75","16.80","77,475"
"2016","California","White","Females","1,369","14,531,272","9.42","8.80","34,037"
"2016","California","Black","Males","267","1,401,507","19.05","18.60","6,893"
"2016","California","Black","Females","172","1,424,701","12.07","11.59","4,357"
"2016","California","American Indian / Alaska Native","Males","49","391,549","12.51","12.80","1,420"
"2016","California","American Indian / Alaska Native","Females","34","384,108","8.85","9.12","930"
"2016","California","Asian / Pacific Islander","Males","122","3,058,778","3.99","3.74","4,094"
"2016","California","Asian / Pacific Islander","Females","50","3,355,950","1.49","1.43","1,632"
"2016","Colorado","White","Males","557","2,479,417","22.47","21.75","18,882"
"2016","Colorado","White","Females","335","2,448,583","13.68","13.16","10,284"
"2016","Colorado","Black","Males","14","153,756","9.11","10.45","397"
"2016","Colorado","Black","Females","19","137,203","13.85","14.56","609"
"2016","Colorado","American Indian / Alaska Native","Males","0","53,403","0","0","0"
"2016","Colorado","American Indian / Alaska Native","Females","0","52,388","0","0","0"
"2016","Colorado","Asian / Pacific Islander","Males","0","102,201","0","0","0"
"2016","Colorado","Asian / Pacific Islander","Females","0","116,893","0","0","0"
